text,label
"Best pizza and staff in Burlington, and amazing art on the walls",0
"Eh - needs some work on the breakfast menu. The tortilla wrap itself was bland, dry and somewhat tasteless. Cheese tasted like it had been melted in a microwave. Not really that impressed by the menu, though obviously that's not a local decision in a chain restaurant. Staff was pleasant and friendly enough.",0
Even on an overcast foggy day it's still beautiful and fun. Trails are pretty level so easy for beginners.,0
"Highly recommended! In addition to the fantastic deal, all at Audi South Burlington involved with our recent purchase experience were accommodating, courteous, friendly, informative, helpful, and professional, especially our sales representative Anthony Alichwer. We can't thank you enough!",0
"Needs updating, dark and dingy looking! Food so so",0
Bad customer service. Employees are always complaining about their personal problems. That combined with bad attitudes makes the trip to this store take 3 times as long as it should.,0
"Very cool place for people of all ages to discover all things nature. New modern building for presentations.
I was there for an evening owl banding presentation where they caught and banded two Saw-whet owls.  We were up close and personal with the owls and the guy who was banding them answered everyone's questions.  It was a great experience.  They have plenty of other sessions.  I volunteered for their BioBlitz last September and that was a great experience. I'm hoping to attend more events there and also do some more volunteering.",0
"I deal with these guys all the time through work. Sales,parts, and service these fellas have it down. Fast, honest, and reliable service every single time.",0
"My family loves this place! Great food for a reasonable price, kind staff, take out is always quick.",0
The best ice cream in colchester with an amazingly respectful staff.,0
Awesome place! Nothing beats taking a growler home after tasting beers!,0
Only my 3rd time here.  Staff very friendly and polite.  Got my order right too.,0
"Soooo much better than Ramutos in Rutland. Nice atmosphere, very good service. The pizza was delicious and the beer list was awesome, they had 2 of my favorites. The bartender, a nice blond lady had a good knowledge of the area and I would want to sit at the bar next time to chat with her again.",0
Fast capable service.,0
"Very nice people,  store has a bit of everything",0
"Not too much to say here - this place has some amazing pizza! The different topping options and the wood fired oven makes for a top notch pie. Not only is the food great, the staff are super friendly and it’s also a great value for the cost. I highly recommend if you’re in the area!",0
"11/05/20 I inserted $11 cash and then get an out of service message, refund button doesn't work. Tried to call and their number just goes to fax machine. If they get back to me with a refund. I'll change the rating. shar802@outlook.com.",0
I been and eaten the same food and this time it was not prepared the same.  Lacking in areas.  Took 10 minutes for anyone to notice I was there.  Not busy,0
I have trusted these guys for years. Never disappointed.,0
Staff wonderful,0
"Great place to meet ppl, and get yummy food!",0
"One of the few bars in the Killington area open for lunch at noon. Had the 2 soup specials combined(half black bean, half corn chowder) and it was amazing. Also enjoyed a tasty Scottish Ale from local Drop In brewery.",0
The lines are aways long,0
"About the same as every other Wendy's.  Not bad, I  will likely eat there again.",0
Friendly and very nice,0
Good pizza,0
I love this place immensely. They care so much and want to educate you and its great,0
Great hardware store!,0
"They don't know their own services, then blame you for 'misunderstanding' them when you explain why they're wrong. They'll also redirect you to Pine St. for virtually everything, who will complain about this location (staff there will outright say this location doesn't know what it's doing), and send you BACK HERE. The back and forth will continue forever. If you can't find your package, give up, contact the seller and beg them to go through UPS instead.",0
Great place to take the Gran grand kids fun camp ground,0
Wonderful time,0
The had a tire for my trailer and had it mounted in a couple of hours.,0
These guys are great they do great work and they treat you well.,0
Great owner and great staff,0
Sandwiches are huge,0
Perfect,0
"Very friendly staff, great produce selection.",0
Great place to grab a drink and some great food in a relaxed atmosphere.,0
Very good food and service in a great atmosphere!,0
"The ONLY place I will go for color, cut and amazing people who excel in their craft...LOVE THIS PLACE!!!",0
"I have been going hear for years. They have a wide selection of  flowers and vegetables. There prices are great, and the employees are friendly and a big help.",0
This is a quiet store but really nice.   Really like the people who work there.  They are always so friendly.   Lots of parking...,0
I'll never get another loan through these guys and I'll never recommend them to anyone. Crooks!,0
"Great food selection of soups, sandwiches, desert items as well as an amazing self serve buffet of delicious vegan items.  A safe space for all to enjoy great food.",0
I prefer getting a rental here because they are not so expensive. The vehicles are well maintained and clean.,0
Fun local shopping in little Montpiliar have a great selection of beads for around under $14 for 100 beads will continue to return great selection of Mexican blanket jackets and socks! Also crystals and locally made nik naks!,0
Amazing food and service.,0
Very pretty here. Leaf colors were not good yet.,0
Good prices on wide range of products.,0
Was an amazing visit,0
Great place,0
"Convenient, but it's like an entire grocery store with gas station/convenient store prices.",0
"Great store to shop in , great people!",0
Tried the Dirty Dogs bath for our two Labs and it worked great. They seem to enjoy it themselves. Great set-up,0
Nice American diner with great breakfast meals and coffee! Service is always fast and the beef hash is very good!,0
"I'm constantly underwhelmed here and the only reason I go back is because I keep getting gift cards. Haircuts I've had are nothing special. Recently went for highlights that cost over $100.  I had a better job done at the hair school for less then half the price. Was very disappointed and when I called to give feedback was told there was nothing they could do, but they would put a note in my file.  Quite disappointing. Go somewhere else like Orbit. They may not have the view but they've got some great stylists.",0
Love there food unless they don't have what I want only downfall is sometimes they dont,0
"Ordered a special  sandwich took over 30 minutes to prepare. When I got up to leave because my dining companion had been served and finished his meal(and we continued to wait.). I was given  a take out box with nasty soggy fries and a visible layer of grease. The brisket was poorly seasoned and the bread was sopping wet. My $12 meal was completely  inedible. I called about it and was met with indifference. I know this was a local institution, buy the quality has nosedived.",0
"Favorite cafe in this county. Recommending the Vermonter and the Main Streeter. Great place to do laptop work, meet with friends, or (on occasion) enjoy live music. Humanely raised, vegetarian, and vegan options available. This new kid just started working there who's super nice.",0
Ramuntos pizza from Rutland is wonderful great pizza wonderful service.....montpelier leaves alot to be desired....evening staff is always goofing off. Today I saw a girl worker spanking a guy with a ramuntos paddle then ripped my pizza because of goofing off they need a manager on nights to keep things running well,0
No lines clean store,0
"This Staples has everything I need. Great sales at this location. One stop shopping. Friendly customer service, helpful.",0
Good for holiday shopping,0
"👍👍 good place to get tools or anything you need. With 2 stores on In wells river and one in st j you can get tools,wire ties attachments for your tractor to shed and out door furniture",0
Great place to meet friends and make new friends... a place to enjoy a few drinks,0
Great food and awesome people there to make your sandwich. Always have the good cheesy bread too!,0
Visited and got to chat up the boys working there. No storefront as they only supply kegs to local businesses.,0
"Klingers makes some of the best bread I have ever had. My favorite by far is the maple walnut with a little butter on top, chewy, just sweet enough and so much flavor.",0
Great budget pizza!!!,0
"nice location, good veg options too",0
Had a blast with my kids and grandkids here,0
It was a beautiful spot,0
Always great service,0
Friendly service always and well stocked.,0
Very good. Love the Greek salad with chicken. So delicious. Service is always friendly and quick. Pizza is also very good along with appetizers. They have a creemee stand in the summer as well as breakfast. Great little local spot and very family friendly. There are always different specials listed which seems delicious.,0
"Decent bagels. Good coffee. Stern, grumpy woman at the register kinda ruined the vibe though. I'll probably try again. Maybe.",0
"Caring, authentic, real are descriptors when I think of Bellomo's.  It's another Rutland classic.  Great people, hometown feel, great food, what else could you ask for in ""Little Nebraska!!""",0
It was a good visit and always have fair prices.,0
Nice,0
"A very nice disc golf course, has ranges for all players from starter to pro.",0
"Excellent selection, service, layout, and just a generally fun location. A small cafe is inside (closed during COVID, but usually nice), other local and sustainable goods, a cool flower kaleidoscope, and everything is fairly reasonably priced.",0
"Cute, quaint, a true country store",0
Head prepared! Water bug spray etc,0
"Love the burgers, friendly staff",0
The food was great! My wife and I stopped here for lunch - I got the mozzarella sticks and she got chicken tenders. She's a connessieur of chicken tenders and she says they're some of the best she's had! The waitress seemed very new but was definitely friendly and an older lady (I'm assuming the owner) was also friendly. Good home cooking small town diner!,0
Great place.  Great service and selection!,0
Good staff good owner clean store with a lot of different choices,0
Yummy! Best breakfast and lunch in Brattleboro!,0
Grate food and home town hospitality for your hole family😀😀😀😀,0
Good products but a little pricey. Then again you get what you pay for...,0
Karaoke on Friday nights! Super funny.,0
"Super friendly and helpful staff, and amazing selection of crazy was flannel stuff!  Wanted one of everything, but settled on a Henley Flannel shirt, crazy warm and love the style!",0
"Came out with my son for some ice fishing.  Perfect setting! Parking on the edge of the pond, so you can easily walk out on the pond and get to ice fishing.  A handful of other folks were fishing, but more than enough room to be alone in nature.",0
"If you like macaroni and cheese, this is the place to get it!  Great food in a neat environment.",0
I buy brewing supplies here. Very helpful and knowledgeable. Quality products.,0
Great deal helpful staff and excellent selection would recommend and will be going back,0
Soccer and little league fields,0
I always love dunkin but when I get a decaf later in the afternoon it's not always hot. I've also noticed the new younger staff are more focused on their friends rather than friendly and timely services.,0
"Sundaes were small for the price. They were good, but for the price you can get more for your money at other locations.",0
"horrible it is like being in your back yard ,sites are  like a football field , very wet and swampy, you can hear and see you next site side by side and back also, staff is rude, rates are high, noise from highway loud, its more geared toward people from florida for summer homes, a trailer park ,  this park is about money, the manager is rude and is always right , he treats you like you under him, and hes better then anyone, no wifi have to pay so kids get bored on rainy days and nights, have to pay for showers , water pressure is low, look into homestead kamperville or apple island resort you will be so much happier then wasting you hard earn money with this place,",0
Get food here,0
Dirty and the help has body hygiene issues,0
Amazing food,0
For anyone the might be taking the bus the Williston location is a bit pricier the the Burlington location. Bigger selection though...,0
This is our new favorite bagel place. Beats out bagel market for bagels and cream cheese flavors and is on par with there sandwiches.,0
"Being a Dunkin donuts person, Starbucks is not my cup of...well you know.",0
Clean and organized store. Friendly and helpful staff. Lots of everything. Home decor is great right now with the farm house style!!,0
"What a find!  Truly exceptional sushi, very fresh masterfully created sushi and perfectly cut sashimi.  The prices are very reasonable and the service is good.  I rarely give restaurants a 5 star review, but this place is a total hidden gem and worth a visit.",0
"They decreased the portion size, but haven't lowered the prices...",0
Good down home food,0
"Great!  Prime rib special Fri. nite; steamship round Sat.  Blue collar, family-style restaurant.  Glad to have the ""not very clean"" & ""sweeping the floor"" folks stay away.  A real local treasure - flatlanders beware!  (You might even see a diner w/ a toothpick - Oh My!)",0
Good selection of beer,0
"Great co-op. Standard as most. Some great buys from local farms, also able to spend $8 on a mix salad. Great place for healthy and local foods.",0
"Clean, well decorated and arranged, good staff, food was a bit plain.",0
"Good prime rib, service is a little slow.",0
Not to shabby if your looking for a deal on some clothing. Some items can be a bit over prices so do compare around.,0
My girlfriend's favorite place,0
"Great place for oil changes, inspections and other car needs.",0
Nice dealer no pressure,0
"Very simple and quiet, good food.",0
PROFESSIONALS!!!,0
Always have a great selectoin,0
Great food at a reasonable price.,0
Great food and friendly staff.,0
Always a pleasure. Great people and produce.,0
Great food great people,0
"I have been going here for almost 14 years, I have purchased hundreds if not thousands of gallons of paint and stain.

In the end we had a bad product that chipped and peeled away after just a few months, I offered photos, the remaining product and a full description of the preparation and application techniques.

I was speaking with the owner Dave who started giving me the third degree over a gallon.

He pulled my sales up and had the nerve to indicate, I had not purchased enough paint to receive good customer service.

I told him my painters buy the paint and he had the continued nerve to ask me who all my painters were.

I hung the phone up so angry. I realized a gallon of paint at VT paint was more expensive and in the end cost me hundreds to repair. Afterwich I was left with a horrible customer experience.

Businesses like IGA, Bisbees, or even ACE hardware, have never treated me this way.

Unprofessional and all over a gallon, one overpriced gallon of paint that I drove out of my way to purchase as they were recommended to me.

As VT paint is more expensive I expect exceptional customer service and if there is a problem with a bad product I expect help not what I got from the owner.

Save time, money and frustration, shop elsewhere.",0
Beware your waistline! It's really hard to say no to the stuff in here so only walk in the door if you're going to order their baked goods in addition to their delicious drinks. The the treat is worth it but this is all the butter all the sugar all the flower all the time. And it's done well.,0
"Great meal, fresh and delicious",0
Literally a tight squeeze inaide but thats all you apparently need to get a good expresso here. Had the Maple Latte for $4.50 and it was great; not too sweet and subtle maple that have that ultra maple fake taste. The barrista was really nice and talked about the scenic places and things to do and offered a map of the area. Cups are compostable and lids are made from 25% recycable post-consumer recycled content so that's a nice eco plus.,0
Typical souvenir shop.,0
"The atmosphere, energy and quality of the minerals at the crystal cottage are incomparable to most other crystal shops I’ve been to. The staff / owner is a breath of fresh air. We stop here every time we come to town. Grateful to have it in VT!",0
Great store,0
"Homey comfortable bar just like your local tavern at home. Friendly staff and fun regulars. Good bar food, homemade soups, and reliable hours. Meet the locals and taste the local flavor. ""Where friends meet""",0
"Dr.Kotos is a wonderful, compassionate vet. Very good with the animals.",0
Get my gas and coffee there.,0
Very helpful.,0
Challenging adventure def a work out mind and body.... Lots of fun,0
Nice place to go to in a binde. They either have or can get you what you need for you vehicles and if not they will trie to point you in the right direction.,0
One of the slowest around.,0
Grandkids loves Jess,0
"I recently purchased a 2019 Ram 1500 Classic, and I couldn't be happier with my entire experience.  I base this on being in the people business for my entire professional life, 30-year Mountain Infantry Officer/Veteran and a Small Vermont Business Owner.  I am direct, to the point and do not have time for games, the Northpoint Team was exceptional from start to finish.  I didn't think I was going to buy a truck this soon, but I made the right choice coming to the Northpoint dealership.
I contacted my friend Rachel Twofoot (she is one of a kind and a wonderful person), I told her the kind of experience I was looking for, so she put me in touch with Brian Dagesse, he was a perfect match.
Brian listened to what I expected and what was important to me, he immediately sent me video of two trucks, one then another after I provided feedback.  I looked on their website and saw a truck that interested me and contacted Brian.  He sent me video, then photos at my request, I asked for his best quote and immediately got one, did some research then drove to the dealership the next day (still not expecting to purchase).  I took the truck for a test ride came back and bought my truck.  Bobbi-Jo Andrews walked through the paperwork quickly, efficiently and professionally, she ROCKS!!!
It was delivered by two gentlemen that also represented the Northpoint dealership in a professional and courteous manner.
Honesty & integrity have been important values throughout my personal and professional life.  I found these values at the Norhtpoint dealership where I felt welcomed and valued.  This starts with leadership so well done Northpoint has a great team.
I run a small business where these values still serve me well, I do not advertise and I'm busy during my entire work season. I will be sure to share my experience with others as you have earned my loyalty and respect.
Thanks again for the great experience and for being the leader of a great team!

Matthew, US Army (Retired)",0
Wasn't there at all this year,0
Fun bring lots of water and allow plenty of time.This place is huge.,0
Nice place customer service isnt like it used to be but it seems to be getting better.,0
"Great experience, experienced and knowledgeable staff. First time buyers to experienced pipe buyers you won't be disappointed.",0
"We were greeted upon entering by a very polite man named Brian. They had a pretty decent selection of furniture,  bedding and appliances at reasonable prices. We were just there to browse,  but will probably be back again.",0
"First time with Steve. Friendly, fast and efficient. Got a good cut and enjoyed the experience",0
They're very helpful polite and a lot of fun to deal with I learned a lot,0
"Great place with quality used goods, a must stop for those to stock up on used sports apparel!",0
Good family market always have fresh veggies and fruits,0
"We took a ride to visit A family member at the cemetery. Today it was so very beautiful. I love LOOKING at the gorgeous scenery as well, its truly breath taking!!",0
"Didnt go in Because I felt the admission fee was a bit much,but beautiful from the outside",0
"Do you like maple? So you like maple syrup and candy pretending that you live on a quaint New England farm? Then this is the place for you. Especially if you are drive by. However, it would be countlessly better if you actually supported the farms you saw on the way.",0
Such a beautiful place! We all loved the water trampolines.,0
Great food n great atmosphere,0
"I have orderd take out twice and both times my order was not right . The first time I ordered a steak and cheese...didn't come with cheese ? The second time ham, pineapple cheese , no pineapple on my Pizza?",0
People are always so nice here. Great place!,0
I like their coffee,0
"Ordered take out, the hot and blue chicken sandwich was really really yummy! The fries were a sad looking bunch as you can see from my photo... Mostly because they forgot to put in the aoili so if you really want it, remind them!",0
Kohl's has high quality merchandise and you can get some good buys but nothing is ever on sale it's always buy one get one half off and I hate that and a lot of stuff does not have price tags this is Vermont not Hollywood,0
"Sales staff will (sometimes) attempt to up sell you and do add on sales.  Nice location and the lines aren't usually too long if there is a line at all.  Just be sure to read the fine print on any deals you are offered, including ""free"" or ""low cost"" tablets, ipads, etc.  Just be aware when you go here that management is pushing sales maybe more so than other locations.

Edit:  Had a good experience recently upgrading to a Pixel 2 XL.  The manager on duty and Shauna were both very helpful.  Lines here are generally not bad also, which can't be said for many Verizon locations.  I think this will be my ""go to"" location going forward; as I try to keep it local.",0
"Startlingly good food. This time hole in the wall is a hidden gem of Brattleboro's good scene. Don't let the decor for you, this place makes great Italian food!",0
They have the best little deli around. Awesome sandwiches and awesome food.,0
Always a great meal,0
Good food and martinis,0
Awesome staff and a lot of fun events are hosted here. Talented artists and reasonably priced repairs & pieces !,0
FINALLY  tried the PRIME RIB here. IT WAS SOOOO GOOD TENDER AND TASTY. If u have not had their prime rib dinner then vet out and do so.,0
"Decent pizza, quick service, very casual, ambiance is average.  Just pick up or dine in.  Nothing notable on the menu.  Just a good, casual time with friends.  This establishment is locally own and frequented by locals, mostly for take out.",0
I have a food crush on the French toast...,0
I love the different options they have. They delivered very timely - my mom loved her birthday gift!,0
"My fiance sent me to this place because it was my birthday and I was on my third trimester and needed some pampering. I had a massage which was great. The girl was really nice and her hands felt like heaven. I also had a ""pedicure"" $75 and I'm not sure why. I had my toe nails trimmed, had a gel rubbed and top of my feet and then nail polish. That was it. I don't know why I didn't ask before hand. You normally get a pedi at a nail salon and you get a full package for $40 or less. Besides my ""pedi"" experience,  the staff seemed nice. Maybe a little too nice.",0
"its sears you can get most appliances here along with some electronics and
lawn mowers so on",0
A+,0
Welcoming atmosphere. Fabulous staff and the Cream of Mushroom soup and Kale Caesar are choice.,0
Beautiful and relaxing,0
Pretty basic theater. They have 3D and decent food. All new seats in 2016 which is really nice too!,0
Very good food. Much better than Damn diner.,0
Love this store nice remodel too.,0
Everything is delicious here. I'd recommend making a reservation. The duck spring rolls are definitely something to try.,0
"(Translated by Google) Nothing

(Original)
Nix",0
"Great pub food and if you like sports there's about 100 tv screens playing them.
Its great.",0
This is one of the most beautiful places in northern Vermont.,0
Awesome view,0
"It's not a bad movie theater, but may be a good idea to leave a bit early, because customer service can be a bit slow.",0
"Sevice good , ice cream awsome. Price too high. Its only ice cream after all.",0
"I used to frequent this beach but not that the college kids have found it I do not go often anymore. Maybe I should just pick earlier times of day.

The water is shallow for a long time. There are stairs to get down to the beach or a broken up road. Either way not handicap accessible. There is a bathroom and foot washing statin open usually. Great place for young kids.",0
Poor customer service,0
Best bread in greater Burlington!,0
Crazy good middle eastern food. Fresh baked pita is divine. The entire menu is thoughtfully prepared with quality ingredients for sure. Healthy and delicious.,0
Hidden gem. Well kept and managed. Awsome views and very  challenging,0
Great food and atmosphere. The staff is great and extremely friendly.,0
Nice,0
Pretty decent nail salon. Talented artists with nail designs,0
"Always yummy, and very nice employees.",0
Austin worked hard to find the problem so they could fix my vehicle and it's good thanks,0
Awesome comfort food and ambience.,0
"The proprietor's name is Exsey. She is a delightful woman with a huge smile for everyone who enters. Try the chicken massaman; it is delicious! Fair prices, great food, craft beer, Exsey's warm welcome and a good selection of wines helped make this my favorite local restaurant. They also have sushi, and opening soon is an authentic Thai gift shop!

A new wrinkle. The proprietor flew back to Thailand to visit relatives and renew her visa, which she does every 2 years. When she tried to return, US Customs refused renew her visa. This is appalling to me. The proprietor is a wonderful, hard-working woman who employs 5 or 10 local residents all of whom will be unemployed if her business is driven bankrupt by this over-reach by our government. Write your senators and congressional representatives to demand they change these new ""zero tolerance"" immigration policies. It is hurting our economy in ways we are just starting to realize.",0
Opening weekend! Great beers and service. They have indoor and outdoor seating and very cautious with COVID.,0
Fast friendly no touch pickup,0
Cheap drinks,0
Have everything 🦋,0
Good clean park but they should have a separate fenced off areas for the kids playground.,0
"Retro atmosphere. Many great delicious choices, Burgers and fries are delicious along with homemade sourdough bread. Friendly staff, excellent prices. Will be going back.",0
"Ordered french fries with our Asian BBQ Pork Sandwich. Opened the box to find a poorly made sandwich, very very dry, no sauce. And we both got a scant few fries, they threw in under cooked onion rings to make up the difference. Not worth the long wait OR the prices.",0
"I rented the bike,and this had to be one of the most beautiful rides I've ever had. I absolutely loved it. 20 miles out and back.",0
Remodel beautifully done and employees polite. Love it!,0
"I had the best car buying experience ever at Upper Valley Honda!  Salesperson Lynette McGee was pleasant,  helpful and great to work with.   Greg Sieglinger made the financial side of things smooth and low pressure.  The whole atmosphere at Upper Valley was friendly and supportive.  I was stressed out about finding a new car and can't say enough what a positive experience this was.  I would highly recommend them.",0
Best sandwich shop in St. Albans!,0
Great sandwiches and salads. and great service.  The people who work there make you want to come back.  Love you guys ❤,0
"Nice cuts, prompt,",0
Looks great. Newly renovated. Awesome machines. Great staff. I don't know if they still do this but they used to give away free washes randomly... I freaking love that it happened one of the last times I went there and I felt like I had just won the lottery because it was a big machine lol,0
Great,0
Staff is amazing.,0
"Asked and checked the Internet photos of a car they had listed as excellent, drove 1.5 hours to find it scratched up on every panel and it had rust. They would not sell it for less than the full clean retail condition. The sales people were very polite yet unable to bring the price down to match the condition. Well at least the place seems neat and we'll stocked.",0
"Good cakes. But, they're mostly out of cakes late afternoon. So, if you want to pick up in the second half, it's better to place an order early on.",0
It is a nice little stop,0
The best,0
friendly service but the place is amess cant get in half the lanes they're filled will carts and boxes,0
"Bought 2 macaroons, a raspberry chocolate muffin, a BlackBerry Apple and raspberry pastry, and a meat pie. $16, not to bad, but on checkout I was expected to tip... I did, not because she earned but because I was told when growing up, people were living off those tips.

Got home and tried the macaroons. I thought at first I had been given the display pieces because they were rock solid and when breaking reminded me of Styrofoam. After warming a chunk up in my mouth it was obvious the macaroons were not from today, yesterday, two days ago and possibly further back. They should not have sold at full price if at all.

The meat pie was astoundingly good.

The pastry was bland. No flavor even in the puree.

The muffin was pretty good.

If this is TLDR, then make sure the food is fresh before you leave and encourage a fair wage that doesn't encourage guilt tipping.",0
I have purchased 4 vehicles at Alderman's and have been very happy. Both the purchase and subsequent service needs have been handled in a professional and friendly manner. I have no qualms recommending this dealer to friends and family!,0
I like the one in williston the have great sales,0
Beautiful family friendly spot on the lake,0
We pick here every year,0
Decent little place,0
Great prices.,0
LOVE THIS PLACE. The atmosphere is upbeat but quiet. It's SO clean and tidy without feeling sterile. Great wifi. The coffee is so delicious! Made just right. My only wish is that they'll start keeping some gluten-free bagels in the freezer so there's something besides a Chef's Salad for gluten-free guests!,0
Good food. Gluten free friendly. Good price for the value received.,0
Called to inquire about a unit.  Got the price and was told units were available.  When My daughter got there to get a unit she was told none were available and said the woman at the desk was very rude.,0
Not much of a selection and the staff seemed irritated. Maybe better luck next time.,0
Great home cooked food and very large portions.,0
A lot has changed and my strawberry coolant tasted like ice,0
They fixed my cell phone which had a cracked screen and I was able to get the information I needed off of it and download it to my new phone so I would say they did a great job cost me about 200 bucks I don't know if that's a great price or no,0
Great place to do a quick (or long) shop.  A good variety of items.  Helpful staff.  New store so current selection.,0
Been here 5 years. All seasons it's beautiful,0
"It was good, alittle messy but that's to be expected when they get busy.",0
"Excellent, helpful staff at this location on 302 just outside Barre, Vermont.
Update 11/2019: Now my favorite DD of all time.
Great manager, too. I totally messed up my mobile order (chose another store!) and they filled my order anyway - on the house.
That's how business is done in 2019. You need a really together staff when one is too old for mobile apps, like me.",0
"Wonderful selection of fresh food and baked goods, and delicious homemade grinders and Bullies.. look forward to stopping in the next time I'm around that area..",0
"Clean, friendly, and professional",0
The service and food is great.,0
Always a good quick bite!,0
I can not say enough good this about this place. Cheap cuts that actually look good. No appointment needed.,0
"Gray winter gets you down? Go here. Want cool air plants and succulents? Go here. Want an awesome boho gift shop within an already amazing garden center? You guess it, this is the place. Wonderful atmosphere, helpful staff and great all around store. Check out their bargain shed - some neat finds in there as well.",0
Many choices always a good experience.,0
Wonderful family owned paint store with the best service around!,0
Great food. Nice people,0
Wonderful food and service!,0
"The all stars of lame! Johnny B Good,R ya kidding me! Yeager is better than all the all stars put together!! Thanks for trying but
They don’t have it!But but the food is great
The buzz is amazing on Wed all the time.
Cool place,try it your self ,wow all stars
Of what??This is only a opinion of the music
(This was suppose to be a special music
Secret I guess?)",0
"The food was absolutely incredible. But I was very disappointed by the service. Our server, Henry, more or less abandoned us. 15 minutes to look over the dessert menu before checking in is a bit excessive. I understand that Covid has made life difficult, but for a fine dining establishment, I expected more. I am sure this is a one-off experience or a staff issue, and I would definitely come back hoping for a better experience.",0
Good customer service,0
Expensive,0
"Nice, fresh cut.",0
"Lots of kids stuff, and there's a separate maternity clothing section",0
"There is usually a range available (they have 5) for use without having to wait, and it's not too far away from BTV. Very good people own the range, and most users are friendly to each other which make it's use pleasurable to return again.",0
Friendly staff,0
$7 for 3 shrimp not impressed the service was amazing!,0
High quality food.,0
I really don't have much good to say about Price Chopper in Bennington anymore never have the things you need and the prices are too high,0
Easy in and out for a quick clean.,0
What a wonderful selection of toys and games! A great stop for any kid or adult to walk around in and explore.,0
Nyce,0
"Bought more than I needed. Went in for a steam mop (found one half price!) and left with cleaning and organizing items, too! Store Isles were very crowded or the rating would have been 5 stars. Very pleased with cost/value.",0
"I was really looking forward to this place when I saw they were taking over for the Chinese food place that went out of business.

I was a but taken back by the prices, they are pretty high for this kind of food. The fries were pretty tasty, but the shawarma wrap was a thin tube of meat drenched in sauce and devoid of any vegetables.",0
Nice site,0
"AMAZING day! Made butter,oragami cows,got to see the cows. Great experience!",0
"What an amazing farm. I wish all farms were raising cows this way. I know it's a lot of hard work. I admire Lisa, the lady who runs the farm. For what I saw and heard, she's a real champion. I hope to go back one day and help her for a day. Seeing the Jersey Girl Dairy makes me want to support local farming even more. I support local farms not corporate farms.",0
Beautiful and peaceful trip! Friendly and helpful staff.,0
Most choice I have ever seen!,0
Cold and took so long. Did not enjoy this visit,0
Half as good as the downtown one not sure why? The one on pearl st. Is awesomely delicious perfect every time!,0
"Excellent service, great food. A little more casual and intimate than some places in town. Great restaurant, would recommend strongly.",0
Soso prices,0
Always has what I need and great service.,0
"I adore this Kohls. The employees are extremely helpful and kind. I shop here at least once/twice a month. Kohls has the best brands in clothing, shoes, cosmetics, perfume, jewelry, children clothing, etc... I only buy clothes from this Kohls because I love what they have for a selection and I always, actually every time I buy anything from here I save so much money. It's so nice to have a department store in our area. Also they are always having some really great sale/promo going on. Example I love the kolhs cash, you get money for spending money. They also have the Yes 2 u rewards which is based on a point system. When you acquire so many points you get $5 or more depending on point level off your purchase. I definitely recommend everyone who likes shopping and saving on quality items to shop here. Thanks Kohls your amazing",0
"Turned away at the door at 9:58pm on a Saturday because ""we're closed"" but Google says open till 11pm?  Glad I'm just a local and not a trucker.

I kinda just stopped going to Irving anyway.  Both Rutland locations aren't great.  This is the better one at least but they're overpriced and don't offer anything special.",0
"Delicious "" real deal"" NY pie",0
Great little market to fill up on supplies,0
The place could be cleaned and could use a restroom.,0
"Their stylists are really skillful and friendly. I will definitely be one of their regulars. Great job ""Salon Salon""",0
Good selection. Butchers help you get exactly what you want,0
Ill be sad when they close for the season,0
"Nice, big, clean store public bathroom in back luckily for my daughter.  Thanks",0
Great staff and selections,0
It's the only place Misty goes ❤ ❤ ❤,0
"Very friendly staff and a great collection of unique, hand crafted goods. Definitely recommended.",0
Nicely kept.,0
"I went there for the first time for the sale because we were in the market for a bed. Steve was great-very personable, helpful, understood what I wanted, worked within my budget, and found a bed even better than the one I originally liked. Scheduling the delivery was great-we will be back in the future!",0
Food was hot and fresh,0
Awesome place! Very well stocked and the staff were super helpful and friendly.,0
Nice people and good customer service!,0
"PB and his crew are upbeat, knowledgeable, and eager to help. The store itself is welcoming, fun, and very well stocked: A hidden gem in Burlington!",0
Extremely helpful,0
"General grocery store, nothing very special about it.  It's the most out of date Shaw's I have ever been in.  But it has what you need and a friendly staff to go along with it.",0
Nice old covered bridge,0
"Love everyone at Marigold! Friendly, and so knowledgeable, very clean and a great environment 🥰",0
Rolled in with a tire losing air in the tractor  I drive. They got me in and out in about 30 minutes.,0
Left a bad taste in my mouth. Owner is less than pleasant.,0
Just a restaurant,0
"Very good! Food was yummy, brisket, baby back ribs and pulled pork. Service was great, friendly! Definitely going back!",0
Found some fantastic scores and staff is always pleasant!,0
Polite staff willing to assist and ensure you walk away with the correct part,0
